domain,key,address,category,category_old_id,city,company_url,country_code,country_name,description,extracted_address,geo_location,gid,industry_old_id,map_url,name,phone,phone_country_code,profile_url,query_string,raw_address,raw_phone,region_code,region_name,request_uri,review,root_domain,soleadify_category,text,time,url,zip_code,row
aaun.us,0f50a9e13363a6ce6d9f8bb069fe1ccd,"55 Merchant St 3000, Honolulu, HI 96813",,,Honolulu,http://www.aaun.us/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-hi', 'region_name': 'Hawaii', 'city': 'Honolulu', 'city_district': 'Hawaii Capital Historic District', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Merchant Street', 'postcode': '96808', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': 'Hawaii Capital Historic District', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 21.307355880737305, 'longitude': -157.86146545410156, 'raw_text': '55 Merchant St 3000, Honolulu, HI 96813', 'tokens': None, 'nominatim_address': {'postcode': '96808', 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Hawaii', 'state_district': None, 'county': 'Honolulu County', 'city': 'Honolulu', 'municipality': None, 'town': None, 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': 'Hawaii Capital Historic District', 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': 'Downtown', 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': 'Merchant Street', 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-HI', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-HI', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,11790389593737470463,,"/maps/dir//Aston+American+University,+55+Merchant+St+%233000,+Honolulu,+HI+96813/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x7c006e7368ac4e2b:0xa39fe0de0a2f21ff?sa=X&ved=2ahUKEwjj86Clo_L_AhV5L0QIHYUOCdg4FBDjwAN6BAgIEAA&hl=en",Aston American University,+18084646760,,,Graduate school Honolulu County 96706,"Honolulu, HI  808 464-6760",(808) 464-6760,us-hi,Hawaii,/,,aaun.us,,"Aston American University Honolulu, HI · (808) 464-6760 Opens soon ⋅ 12 AM",1688378298000,"https://www.google.com/search?q=Graduate+school+Honolulu+County+96706&sz=0&tbm=lcl&start=20&hl=en&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",96808,2
aaun.us,d3ab6c53467bf183fefba0dcaa01e252,"55 Merchant St 3000, Honolulu, HI 96813",College,,Honolulu,http://www.aaun.us/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-hi', 'region_name': 'Hawaii', 'city': 'Honolulu', 'city_district': 'Hawaii Capital Historic District', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Merchant Street', 'postcode': '96808', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 5.0, 'staircase': None, 'suburb': 'Hawaii Capital Historic District', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 21.307355880737305, 'longitude': -157.86146545410156, 'raw_text': '55 Merchant St 3000, Honolulu, HI 96813', 'tokens': None, 'nominatim_address': {'postcode': '96808', 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Hawaii', 'state_district': None, 'county': 'Honolulu County', 'city': 'Honolulu', 'municipality': None, 'town': None, 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': 'Hawaii Capital Historic District', 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': 'Downtown', 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': 'Merchant Street', 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-HI', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-HI', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,11790389593737470463,,"/maps/dir//Aston+American+University,+55+Merchant+St+%233000,+Honolulu,+HI+96813/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x7c006e7368ac4e2b:0xa39fe0de0a2f21ff?sa=X&ved=2ahUKEwjlgrfnu-b_AhUGkIkEHQ62C7c4FBDjwAN6BAgUEAA&hl=en",Aston American University,+18084646760,,,University Honolulu 96819,,(808) 464-6760,us-hi,Hawaii,/,,aaun.us,,Aston American University 55 Merchant St #3000 · (808) 464-6760 Open 24 hours,1687972563000,"https://www.google.com/search?q=University+Honolulu+96819&sz=0&tbm=lcl&start=20&hl=en&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",96808,3
aaun.us,a989d97e12fd689508ce485e253d2f3f,"55 Merchant St 3000, Honolulu, HI 96813, United States",College,,Honolulu,http://www.aaun.us/,us,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-hi', 'region_name': 'Hawaii', 'city': 'Honolulu', 'city_district': 'Hawaii Capital Historic District', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Merchant Street', 'postcode': '96808', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': 'Hawaii Capital Historic District', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 21.3079891204834, 'longitude': -157.86219787597656, 'raw_text': '55 Merchant St 3000, Honolulu, HI 96813, United States', 'tokens': None, 'nominatim_address': None}",,11790389593737470463,,"/maps/dir//Aston+American+University,+55+Merchant+St+%233000,+Honolulu,+HI+96813,+United+States/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x7c006e7368ac4e2b:0xa39fe0de0a2f21ff?sa=X",Aston American University,+18084646760,us,,university in United States 96813,,+1 808-464-6760,us-hi,Hawaii,/,,aaun.us,,Aston American University 3.1(9) · College 55 Merchant St #3000 · In Harbor Court Open ⋅ Closes 12 AM · +1 808-464-6760,1682676328000,https://www.google.com/search?q=university+in+United+States+96813&sz=0&tbm=lcl&start=,96808,4
abadis-med.com,153a44ccf35d400dbf562b1cc5c6238e,,Medical equipment manufacturer,,دهستان حسن آباد,http://www.abadis-med.com/,ir,Iran,,"{'country_code': 'ir', 'country_name': 'Iran', 'region_code': None, 'region_name': 'Rey County', 'city': 'دهستان حسن آباد', 'city_district': 'بخش فشاپویه', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'گلشن نوزدهم', 'postcode': '۱۸۳۴۱۶۳۷۴۱', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 1.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 35.342689514160156, 'longitude': 51.22138977050781, 'raw_text': None, 'tokens': None, 'nominatim_address': None}","{'latitude': 35.3428411, 'longitude': 51.221451099999996}",16964090809578564286,,"/maps/dir//Abadis+Med,+86VC%2B4HP,+Shamsabad+Industrial+City,+Tehran+Province,+Iran/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f92190a77ae58eb:0xeb6c8eb632662abe?sa=X",Abadis Med,+982122671845,ir,"/search?sz=0&ucbcb=1&q=Abadis+Med+Shamsabad+Industrial+City,+Tehran+Province,+Iran&ludocid=16964090809578564286&gsas=1&lsig=AB86z5Ww_itJb9p6PBahzIO10p9d&lqi=CiVtZWRpY2FsIGVxdWlwbWVudCBtYW51ZmFjdHVyZXIgaW4gUW9tSKmDwbqoroCACFo9EAAQARACGAAYARgCIiVtZWRpY2FsIGVxdWlwbWVudCBtYW51ZmFjdHVyZXIgaW4gcW9tKggIAxAAEAEQApIBHm1lZGljYWxfZXF1aXBtZW50X21hbnVmYWN0dXJlcqoBJhABKiIiHm1lZGljYWwgZXF1aXBtZW50IG1hbnVmYWN0dXJlcigA&phdesc=mG53Pgw1AnY",medical equipment manufacturer in Qom,"Shamsabad Industrial City, Tehran Province, Iran",+98 21 2267 1845,,Rey County,/,,abadis-med.com,,"5.0 (3) · Medical equipment manufacturer Shamsabad Industrial City, Tehran Province, Iran Closed ⋅ Opens 7AM Wed · +98 21 2267 1845",1629226793000,https://www.google.com/search?q=medical+equipment+manufacturer+in+Qom&sz=0&ucbcb=1&tbm=lcl&start=20,۱۸۳۴۱۶۳۷۴۱,1
abadis-med.com,c1d87c8e6c4271fba63f03295dd17714,,Производитель медицинского оборудования,,Tehran,http://www.abadis-med.com/,,Iran,,"{'country_code': 'ir', 'country_name': 'Iran', 'region_code': None, 'region_name': 'Shemiranat County', 'city': 'Tehran', 'city_district': 'بخش رودبار قصران', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Andarzgou Boulevard', 'postcode': '1935934178', 'po_box': None, 'house_number': '104', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 0.0, 'staircase': None, 'suburb': 'District 1', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 35.7985954284668, 'longitude': 51.448150634765625, 'raw_text': None, 'tokens': None, 'nominatim_address': None}","{'latitude': 35.7986375, 'longitude': 51.4482284}",14632269767886694190,,"/maps/dir//Tehran+Province,+Tehran,+Andarzgoo+Blvd,+Abadis+Medical+%7C+%D9%85%D8%AE%D8%A7%D8%B2%D9%86+%D8%B7%D8%A8%DB%8C+%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C%D8%B3,+%D0%98%D1%80%D0%B0%D0%BD%E2%80%AD/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3f8e05c6eb9ab067:0xcb1043d42c92e72e?sa=X",Abadis Medical | مخازن طبی آبادیس,,,"/search?sz=0&q=Abadis+Medical+%7C+%D9%85%D8%AE%D8%A7%D8%B2%D9%86+%D8%B7%D8%A8%DB%8C+%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C%D8%B3+Tehran+Province,+Tehran,+%D0%98%D1%80%D0%B0%D0%BD&ludocid=14632269767886694190&gsas=1&lsig=AB86z5V8_NIuAJHVTbdra2NSQq4Z&lqi=CiZtZWRpY2FsIGVxdWlwbWVudCBtYW51ZmFjdHVyZXIgaW4gSXJhbpIBHm1lZGljYWxfZXF1aXBtZW50X21hbnVmYWN0dXJlcqoBJhABKiIiHm1lZGljYWwgZXF1aXBtZW50IG1hbnVmYWN0dXJlcigA",medical equipment manufacturer in Iran,"Tehran Province, Tehran, Иран  ",,,Shemiranat County,/,,abadis-med.com,,"4,5 (2) · Производитель медицинского оборудования Tehran Province, Tehran, Иран · +98 22671845 Закрыто ⋅ Откроется в 08:30 (ср)",1629225310000,https://www.google.com/search?q=medical+equipment+manufacturer+in+Iran&sz=0&tbm=lcl&start=0,1935934178,2
abairlavery.com,9da7217d4e9ee0097a1cbf8d99ac3cf1,"32 Brixton St, West Hartford, CT 06110",,,West Hartford,http://abairlavery.com/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ct', 'region_name': 'Connecticut', 'city': 'West Hartford', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Brixton Road', 'postcode': '06110', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 41.733367919921875, 'longitude': -72.72013092041016, 'raw_text': '32 Brixton St, West Hartford, CT 06110', 'tokens': None, 'nominatim_address': {'postcode': '06110', 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Connecticut', 'state_district': None, 'county': 'Capitol Planning Region', 'city': None, 'municipality': None, 'town': 'West Hartford', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': 'Elmwood', 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': 'Brixton Road', 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-CT', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-CT', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,17154124278421096550,,"/maps/dir//Abair+Lavery,+32+Brixton+St,+West+Hartford,+CT+06110/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89e7ad2f06f8ab9d:0xee0fb12510318866?sa=X&ved=2ahUKEwjIqIb06er_AhVOEkQIHZXhB7gQ48ADegQIBBAA",Abair Lavery,+18609539000,,,Animal control service West Hartford 06110,,(860) 953-9000,us-ct,Connecticut,/,,abairlavery.com,,Abair Lavery 32 Brixton St · (860) 953-9000 Closed ⋅ Opens 8 AM,1688122376000,"https://www.google.com/search?q=Animal+control+service+West+Hartford+06110&sz=0&tbm=lcl&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&start=",06110,1
abairlavery.com,8ed8dee75a47d975978ceb4003d1ee97,"South Windsor, CT 06074",,,South Windsor,https://abairlavery.com/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ct', 'region_name': 'Connecticut', 'city': 'South Windsor', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 41.8489875793457, 'longitude': -72.5717544555664, 'raw_text': 'South Windsor, CT 06074', 'tokens': None, 'nominatim_address': {'postcode': None, 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Connecticut', 'state_district': None, 'county': 'Capitol Planning Region', 'city': None, 'municipality': None, 'town': 'South Windsor', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': None, 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-CT', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-CT', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,8481396928510440560,,"/maps/dir//Abair+Lavery,+South+Windsor,+CT+06074/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89e6f88555555555:0x75b3f991f2f43470?sa=X&ved=2ahUKEwirz7PY0vD_AhUtkokEHewfDDg4KBDjwAN6BAgDEAA&hl=en",Abair Lavery,+18602822111,,,Pest control service Bloomfield 06002,"South Windsor, CT  860 282-2111",(860) 282-2111,us-ct,Connecticut,/,,abairlavery.com,,"Abair Lavery South Windsor, CT · (860) 282-2111",1688322308000,"https://www.google.com/search?q=Pest+control+service+Bloomfield+06002&sz=0&tbm=lcl&start=40&hl=en&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",,2
abairlavery.com,9db3f79fe21188b92397dfca5f97d97a,"32 Brixton St, West Hartford, CT 06110",,,West Hartford,http://abairlavery.com/,,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ct', 'region_name': 'Connecticut', 'city': 'West Hartford', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Brixton Road', 'postcode': '06110', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 41.7333679, 'longitude': -72.720133, 'raw_text': '32 Brixton St, West Hartford, CT 06110', 'tokens': None, 'nominatim_address': {'postcode': '06110', 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Connecticut', 'state_district': None, 'county': 'Capitol Planning Region', 'city': None, 'municipality': None, 'town': 'West Hartford', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': 'Elmwood', 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': 'Brixton Road', 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-CT', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-CT', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,17154124278421096550,,"/maps/dir//Abair+Lavery,+32+Brixton+St,+West+Hartford,+CT+06110/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89e7ad2f06f8ab9d:0xee0fb12510318866?sa=X&ved=2ahUKEwjkhNfL3_P_AhXCVTABHcbMD6QQ48ADegQIChAA",Abair Lavery,+18609539000,,,Pest control service Hartford 06103,"West Hartford, CT  860 953-9000",(860) 953-9000,us-ct,Connecticut,/,,abairlavery.com,,"Abair Lavery West Hartford, CT · (860) 953-9000 Closed ⋅ Opens 8 AM Tue",1688428844000,"https://www.google.com/search?q=Pest+control+service+Hartford+06103&sz=0&tbm=lcl&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&start=",06110,3
abairlavery.com,c67bf5121096ec88b08ee8d994142137,"South Windsor, CT 06074, United States",,,South Windsor,https://abairlavery.com/,us,United States,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': 'us-ct', 'region_name': 'Connecticut', 'city': 'South Windsor', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 9.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 41.8489875793457, 'longitude': -72.5717544555664, 'raw_text': 'South Windsor, CT 06074, United States', 'tokens': None, 'nominatim_address': {'postcode': None, 'continent': None, 'country': 'United States', 'country_code': 'us', 'region': None, 'state': 'Connecticut', 'state_district': None, 'county': 'Capitol Planning Region', 'city': None, 'municipality': None, 'town': 'South Windsor', 'village': None, 'city_district': None, 'district': None, 'borough': None, 'suburb': None, 'subdivision': None, 'hamlet': None, 'croft': None, 'isolated_dwelling': None, 'neighbourhood': None, 'allotments': None, 'quarter': None, 'city_block': None, 'residential': None, 'farm': None, 'farmyard': None, 'industrial': None, 'commercial': None, 'retail': None, 'road': None, 'house_number': None, 'house_name': None, 'emergency': None, 'historic': None, 'military': None, 'natural': None, 'landuse': None, 'railway': None, 'man_made': None, 'aerialway': None, 'boundary': None, 'amenity': None, 'aeroway': None, 'club': None, 'craft': None, 'leisure': None, 'office': None, 'mountain_pass': None, 'shop': None, 'tourism': None, 'bridge': None, 'tunnel': None, 'waterway': None, 'ISO3166_2': 'US-CT', 'ISO3166_2_lvl2': None, 'ISO3166_2_lvl3': None, 'ISO3166_2_lvl4': 'US-CT', 'ISO3166_2_lvl5': None, 'ISO3166_2_lvl6': None, 'ISO3166_2_lvl7': None, 'ISO3166_2_lvl8': None, 'ISO3166_2_lvl9': None, 'ISO3166_2_lvl10': None, 'ISO3166_2_lvl11': None, 'administrative': None, 'territory': None, 'place': None}}",,8481396928510440560,,"/maps/dir//Abair+Lavery,+South+Windsor,+CT+06074,+United+States/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89e6f88555555555:0x75b3f991f2f43470?sa=X&ved=2ahUKEwi02qCDyOX_AhWOlJUCHceuDkoQ48ADegQICxAA",Abair Lavery,+18602822111,us,,Pest control service South Windsor 06074,"South Windsor, CT, United States  ",+1 860-282-2111,us-ct,Connecticut,/,,abairlavery.com,,"Abair Lavery South Windsor, CT, United States · +1 860-282-2111",1687941486000,"https://www.google.com/search?q=Pest+control+service+South+Windsor+06074&sz=0&tbm=lcl&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&start=",,4
abbeywoodfurniture.com,da04423352ee92edf304008a734a83f7,"Garrynagearagh, Mallow, Co Cork, P51 KD57, Ireland",,,County Cork,https://www.abbeywoodfurniture.com/,ie,Ireland,,"{'country_code': 'ie', 'country_name': 'Ireland', 'region_code': 'ie-co', 'region_name': 'The Municipal District of Kanturk – Mallow', 'city': 'County Cork', 'city_district': 'Mallow North Urban', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 4.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 52.139644622802734, 'longitude': -8.643607139587402, 'raw_text': 'Garrynagearagh, Mallow, Co Cork, P51 KD57, Ireland', 'tokens': None, 'nominatim_address': None}",,4661910381565160159,,"/maps/dir//Abbeywood+Furniture+Limited,+Garrynagearagh,+Mallow,+Co.+Cork,+P51+KD57,+Ireland/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x4844be08c1140f43:0x40b26ecacbe5aadf?sa=X",Abbeywood Furniture Limited,+3532229400,ie,,FITZPATRICK DOORS,"Mallow, County Cork, Ireland  353 ",+353 22 29400,ie-co,The Municipal District of Kanturk – Mallow,/,,abbeywoodfurniture.com,,"Abbeywood Furniture Limited Mallow, County Cork, Ireland · +353 22 29400 Open ⋅ Closes 5 PM In-store shopping·Delivery",1681720753000,"https://www.google.com/search?q=FITZPATRICK+DOORS&sz=6&tbm=lcl&sclient=gws-wiz-local&fll=54.91692389679385,-0.12054173046073657&fspn=10.002467840950722,24.38964843750002&fz=6&sll=54.91692389679385,-0.12054173046073657&sspn=10.002467840950722,24.38964843750002&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4&rlst=f#rlfi=hd:;si:;mv:[[59.918157817269204,12.074282488289274],[49.91568997631848,-12.315365949210747],null,[54.91692389679385,-0.12054173046073657],6];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:4",,1
